Customer_ID,Age,City,State,Gender,Customer_Tier,Signup_Date,Acquisition_Channel,Preferred_Device
C11320,23,Pune,Maharashtra,Female,VIP,07-07-23,Social Media,Mobile
C11321,32,Siliguri,West Bengal,Male,Regular,23-08-23,Social Media,Mobile
C11322,32,Gurugram,Haryana,Male,VIP,14-04-24,Paid Search,Mobile
C11323,38,Muzaffarpur,Bihar,Female,New,10-09-24,Referral,Mobile
C11324,23,Hyderabad,Telangana,Female,Loyal,28-12-24,Organic,Mobile
C11325,47,Lucknow,Uttar Pradesh,Male,New,10-08-24,Affiliate,Desktop
C11326,40,Noida,Uttar Pradesh,Male,New,26-03-24,Social Media,Mobile
C11327,25,Noida,Uttar Pradesh,Female,VIP,17-12-25,Paid Search,Mobile
C11328,41,Delhi,Delhi,Female,New,01-12-25,Paid Search,Mobile
C11329,29,Amritsar,Punjab,Female,Loyal,10-07-23,Referral,Desktop
C11330,42,Jodhpur,Rajasthan,Female,Regular,13-03-23,Organic,Desktop
C11331,29,Kochi,Kerala,Male,VIP,10-04-25,Organic,Mobile
C11332,31,Surat,Gujarat,Female,Loyal,14-09-24,Affiliate,Mobile
C11333,18,Hyderabad,Telangana,Male,Loyal,25-04-25,Affiliate,Desktop
C11334,40,New Delhi,Delhi,Male,Regular,08-07-23,Social Media,Mobile
C11335,41,Pune,Maharashtra,Male,Regular,18-06-23,Social Media,Mobile
C11336,28,Ahmedabad,Gujarat,Male,New,07-05-23,Referral,Mobile
C11337,29,Thiruvananthapuram,Kerala,Male,VIP,12-01-23,Email,Desktop
C11338,30,Hyderabad,Telangana,Female,New,14-09-24,Paid Search,Mobile
C11339,18,Pune,Maharashtra,Female,New,18-04-24,Referral,Mobile
C11340,30,Udaipur,Rajasthan,Male,Regular,15-09-24,Email,Mobile
C11341,35,Ludhiana,Punjab,Female,New,15-01-23,Referral,Desktop
C11342,46,Gwalior,Madhya Pradesh,Other,Regular,11-08-23,Social Media,Mobile
C11343,21,Delhi,Delhi,Female,Loyal,23-04-25,Organic,Desktop
C11344,24,New Delhi,Delhi,Male,Loyal,23-03-25,Organic,Desktop
C11345,39,Rourkela,Odisha,Male,New,10-03-25,Paid Search,Mobile
C11346,33,Kolkata,West Bengal,Male,Regular,06-03-23,Email,Tablet
C11347,40,Surat,Gujarat,Male,New,06-04-24,Organic,Desktop
C11348,46,Delhi,Delhi,Male,Regular,29-12-24,Organic,Desktop
C11349,18,Vadodara,Gujarat,Male,Regular,20-11-24,Email,Tablet
C11350,28,Rajkot,Gujarat,Female,New,16-04-23,Social Media,Tablet
C11351,23,Panipat,Haryana,Male,New,19-11-25,Affiliate,Mobile
C11352,18,Ahmedabad,Gujarat,Female,New,03-11-23,Email,Mobile
C11353,18,Hubballi,Karnataka,Male,VIP,21-10-24,Paid Search,Mobile
C11354,47,Ahmedabad,Gujarat,Male,New,20-07-24,Affiliate,Mobile
C11355,42,Gwalior,Madhya Pradesh,Male,Regular,27-08-23,Paid Search,Mobile
C11356,53,Hubballi,Karnataka,Female,Regular,07-06-25,Organic,Tablet
C11357,19,Siliguri,West Bengal,Female,Loyal,26-09-24,Organic,Mobile
C11358,31,Nashik,Maharashtra,Female,Regular,07-09-23,Organic,Desktop
C11359,32,Amritsar,Punjab,Female,Loyal,11-04-23,Email,Desktop
C11360,42,Madurai,Tamil Nadu,Other,Loyal,03-01-25,Paid Search,Tablet
C11361,24,Thiruvananthapuram,Kerala,Male,Loyal,23-04-25,Email,Mobile
C11362,33,Faridabad,Haryana,Male,Regular,22-06-23,Paid Search,Desktop
C11363,30,Kolkata,West Bengal,Male,Regular,10-04-23,Email,Mobile
C11364,19,Durgapur,West Bengal,Male,Regular,06-01-25,Email,Mobile
C11365,41,Mumbai,Maharashtra,Female,Loyal,24-12-23,Social Media,Desktop
C11366,32,Warangal,Telangana,Female,Regular,02-01-24,Social Media,Desktop
C11367,19,Muzaffarpur,Bihar,Male,New,07-10-23,Social Media,Mobile
C11368,33,Chennai,Tamil Nadu,Female,Regular,04-03-24,Organic,Mobile
C11369,20,Salem,Tamil Nadu,Male,Regular,08-01-25,Organic,Desktop
C11370,23,Kanpur,Uttar Pradesh,Male,Regular,03-01-25,Social Media,Mobile
C11371,22,Panipat,Haryana,Male,New,06-01-24,Affiliate,Mobile
C11372,41,Varanasi,Uttar Pradesh,Male,New,08-01-24,Organic,Desktop
C11373,35,Bengaluru,Karnataka,Other,Loyal,29-09-23,Paid Search,Desktop
C11374,22,Lucknow,Uttar Pradesh,Other,Regular,07-07-24,Organic,Mobile
C11375,28,Rajkot,Gujarat,Male,Loyal,24-08-23,Paid Search,Desktop
C11376,32,Ludhiana,Punjab,Male,Regular,14-08-25,Email,Mobile
C11377,24,Nashik,Maharashtra,Male,Regular,20-02-24,Social Media,Mobile
C11378,20,Mysuru,Karnataka,Male,New,14-12-25,Organic,Mobile
C11379,36,Surat,Gujarat,Male,New,08-10-24,Affiliate,Tablet
C11380,40,Bhagalpur,Bihar,Male,Loyal,03-05-24,Paid Search,Mobile
C11381,23,Kanpur,Uttar Pradesh,Male,Regular,20-11-23,Social Media,Desktop
C11382,27,Varanasi,Uttar Pradesh,Female,New,28-06-24,Email,Mobile
C11383,25,Ludhiana,Punjab,Female,Loyal,06-05-24,Paid Search,Mobile
C11384,41,Madurai,Tamil Nadu,Female,Regular,10-07-24,Organic,Mobile
C11385,27,Pune,Maharashtra,Female,Loyal,16-04-24,Email,Mobile
C11386,30,Pune,Maharashtra,Male,VIP,23-03-23,Organic,Mobile
C11387,21,Jabalpur,Madhya Pradesh,Female,Regular,29-02-24,Paid Search,Mobile
C11388,32,Thiruvananthapuram,Kerala,Male,Regular,11-07-24,Organic,Desktop
C11389,26,Siliguri,West Bengal,Female,Loyal,06-07-23,Paid Search,Desktop
C11390,28,Pune,Maharashtra,Male,New,02-07-25,Affiliate,Mobile
C11391,46,New Delhi,Delhi,Female,Regular,22-09-24,Paid Search,Mobile
C11392,34,Bengaluru,Karnataka,Male,New,31-01-25,Email,Tablet
C11393,23,Durgapur,West Bengal,Male,New,26-08-25,Paid Search,Mobile
C11394,30,Udaipur,Rajasthan,Female,New,16-08-25,Social Media,Mobile
C11395,33,Bhubaneswar,Odisha,Male,New,24-12-24,Organic,Desktop
C11396,48,Ahmedabad,Gujarat,Female,New,19-02-25,Paid Search,Mobile
C11397,28,Gwalior,Madhya Pradesh,Female,VIP,05-05-25,Organic,Mobile
C11398,26,Mangaluru,Karnataka,Male,Loyal,12-09-25,Paid Search,Mobile
C11399,39,Bhopal,Madhya Pradesh,Male,VIP,19-02-23,Email,Mobile
C11400,43,Varanasi,Uttar Pradesh,Female,Loyal,05-11-24,Organic,Mobile
C11401,30,Gaya,Bihar,Female,Regular,03-08-24,Social Media,Mobile
C11402,41,Delhi,Delhi,Female,Regular,22-07-23,Social Media,Desktop
C11403,29,Udaipur,Rajasthan,Female,Loyal,09-10-24,Paid Search,Desktop
C11404,24,Surat,Gujarat,Other,New,02-09-24,Referral,Mobile
C11405,36,Mumbai,Maharashtra,Male,Regular,26-08-25,Paid Search,Desktop
C11406,55,Hyderabad,Telangana,Male,Regular,23-12-23,Social Media,Mobile
C11407,28,Jodhpur,Rajasthan,Female,Regular,27-02-24,Organic,Mobile
C11408,25,Bhagalpur,Bihar,Male,Loyal,20-12-25,Paid Search,Mobile
C11409,39,Faridabad,Haryana,Female,Loyal,31-01-24,Social Media,Desktop
C11410,34,New Delhi,Delhi,Female,New,26-04-25,Social Media,Mobile
C11411,18,Jaipur,Rajasthan,Female,Loyal,05-10-24,Organic,Desktop
C11412,29,Kanpur,Uttar Pradesh,Male,New,29-12-24,Organic,Mobile
C11413,42,Kozhikode,Kerala,Female,Loyal,20-05-23,Organic,Mobile
C11414,26,Madurai,Tamil Nadu,Female,Regular,06-08-23,Paid Search,Desktop
C11415,41,Jabalpur,Madhya Pradesh,Female,Loyal,02-09-25,Social Media,Desktop
C11416,18,Delhi,Delhi,Male,Loyal,06-05-23,Affiliate,Desktop
C11417,30,Kochi,Kerala,Female,New,27-04-23,Email,Mobile
C11418,30,Jabalpur,Madhya Pradesh,Male,Regular,21-02-23,Paid Search,Mobile
C11419,41,Mysuru,Karnataka,Female,Regular,10-05-24,Paid Search,Mobile
C11420,30,Delhi,Delhi,Male,Regular,08-05-23,Referral,Mobile
C11421,31,Warangal,Telangana,Male,Regular,11-01-24,Affiliate,Mobile
C11422,43,Coimbatore,Tamil Nadu,Female,Regular,04-04-23,Organic,Mobile
C11423,28,Faridabad,Haryana,Female,Regular,18-10-24,Social Media,Mobile
C11424,34,Warangal,Telangana,Male,Loyal,08-05-24,Affiliate,Mobile
C11425,35,Lucknow,Uttar Pradesh,Female,New,08-01-25,Referral,Mobile
C11426,30,Hubballi,Karnataka,Male,New,13-09-23,Email,Desktop
C11427,34,Bengaluru,Karnataka,Male,VIP,21-09-24,Affiliate,Desktop
C11428,19,Hyderabad,Telangana,Female,New,20-04-24,Organic,Mobile
C11429,46,New Delhi,Delhi,Female,New,09-01-24,Paid Search,Mobile
C11430,43,Coimbatore,Tamil Nadu,Female,Regular,21-07-24,Affiliate,Desktop
C11431,33,Delhi,Delhi,Male,Loyal,04-12-23,Organic,Mobile
C11432,26,Vadodara,Gujarat,Female,Loyal,22-01-25,Email,Mobile
C11433,35,Hyderabad,Telangana,Female,New,21-01-23,Organic,Mobile
C11434,36,Nagpur,Maharashtra,Female,Loyal,02-06-25,Organic,Desktop
C11435,28,Hyderabad,Telangana,Male,Regular,17-07-23,Email,Mobile
C11436,43,Jodhpur,Rajasthan,Female,New,05-08-23,Paid Search,Desktop
C11437,29,Udaipur,Rajasthan,Female,New,23-03-24,Organic,Mobile
C11438,33,Pune,Maharashtra,Male,New,27-05-23,Affiliate,Tablet
C11439,18,Nagpur,Maharashtra,Female,Loyal,26-11-23,Organic,Mobile
C11440,38,Hubballi,Karnataka,Female,Regular,16-03-23,Paid Search,Tablet
C11441,29,Surat,Gujarat,Male,Regular,25-02-25,Social Media,Mobile
C11442,38,Jodhpur,Rajasthan,Female,Regular,22-04-23,Paid Search,Desktop
C11443,37,Hyderabad,Telangana,Male,Regular,24-07-23,Organic,Desktop
C11444,49,Mangaluru,Karnataka,Female,Loyal,28-01-25,Social Media,Mobile
C11445,19,Surat,Gujarat,Male,Loyal,26-11-24,Paid Search,Mobile
C11446,33,Pune,Maharashtra,Male,Loyal,18-11-23,Email,Tablet
C11447,37,Rourkela,Odisha,Other,Regular,27-02-23,Email,Mobile
C11448,28,Nashik,Maharashtra,Female,Regular,22-09-23,Social Media,Mobile
C11449,31,Jodhpur,Rajasthan,Male,New,23-04-24,Social Media,Mobile
C11450,31,Indore,Madhya Pradesh,Female,Regular,14-01-23,Social Media,Desktop
C11451,26,Nagpur,Maharashtra,Female,Regular,20-07-23,Paid Search,Desktop
C11452,26,Gurugram,Haryana,Female,Loyal,21-01-24,Referral,Mobile
C11453,27,Bengaluru,Karnataka,Male,New,18-02-25,Organic,Mobile
C11454,37,Coimbatore,Tamil Nadu,Female,Regular,11-03-24,Affiliate,Desktop
C11455,37,Rourkela,Odisha,Male,Regular,14-04-24,Social Media,Mobile
C11456,30,Vadodara,Gujarat,Female,Regular,05-01-25,Organic,Desktop
C11457,60,Nagpur,Maharashtra,Female,Regular,12-02-23,Referral,Mobile
C11458,27,Kolkata,West Bengal,Male,Regular,20-04-23,Email,Mobile
C11459,29,Delhi,Delhi,Female,Regular,19-04-24,Organic,Mobile
C11460,25,Hyderabad,Telangana,Female,New,29-01-25,Paid Search,Desktop
C11461,26,Kanpur,Uttar Pradesh,Male,Regular,18-11-25,Organic,Mobile
C11462,42,Pune,Maharashtra,Female,New,12-03-23,Organic,Mobile
C11463,26,Rajkot,Gujarat,Male,Loyal,14-04-24,Referral,Mobile
C11464,50,Hyderabad,Telangana,Male,Regular,06-09-25,Paid Search,Desktop
C11465,19,Kolkata,West Bengal,Male,Regular,10-05-25,Referral,Mobile
C11466,36,Mysuru,Karnataka,Female,Regular,27-03-24,Email,Mobile
C11467,37,Kolkata,West Bengal,Male,New,08-09-23,Referral,Mobile
C11468,23,Mumbai,Maharashtra,Male,Regular,03-07-23,Paid Search,Mobile
C11469,31,Mumbai,Maharashtra,Female,Loyal,07-05-23,Referral,Mobile
C11470,36,Ludhiana,Punjab,Female,Regular,26-03-25,Affiliate,Desktop
C11471,21,Bhopal,Madhya Pradesh,Female,Loyal,25-02-25,Organic,Mobile
C11472,18,Patna,Bihar,Female,Regular,08-02-24,Social Media,Mobile
C11473,39,Coimbatore,Tamil Nadu,Male,Loyal,29-11-25,Paid Search,Mobile
C11474,29,Warangal,Telangana,Male,New,31-08-25,Paid Search,Desktop
C11475,35,Amritsar,Punjab,Female,Regular,23-01-23,Paid Search,Mobile
C11476,41,Varanasi,Uttar Pradesh,Female,Regular,11-10-25,Email,Mobile
C11477,35,Nagpur,Maharashtra,Male,Loyal,01-08-24,Email,Mobile
C11478,25,Faridabad,Haryana,Female,Loyal,17-04-23,Paid Search,Desktop
C11479,47,Madurai,Tamil Nadu,Male,Loyal,20-02-24,Organic,Mobile
C11480,39,Muzaffarpur,Bihar,Male,Regular,28-10-23,Organic,Desktop
C11481,30,Jaipur,Rajasthan,Male,Loyal,28-06-23,Email,Mobile
C11482,23,Panipat,Haryana,Male,Regular,14-01-24,Paid Search,Mobile
C11483,28,Siliguri,West Bengal,Other,New,28-10-25,Social Media,Mobile
C11484,25,Ahmedabad,Gujarat,Male,New,01-12-23,Paid Search,Mobile
C11485,52,New Delhi,Delhi,Male,Regular,12-06-24,Organic,Desktop
C11486,37,Noida,Uttar Pradesh,Female,Regular,27-06-23,Organic,Mobile
C11487,25,Noida,Uttar Pradesh,Female,New,30-03-25,Organic,Mobile
C11488,48,Mangaluru,Karnataka,Female,Regular,19-12-25,Referral,Desktop
C11489,27,Vadodara,Gujarat,Female,Loyal,11-12-25,Social Media,Mobile
C11490,23,Madurai,Tamil Nadu,Male,New,23-12-23,Paid Search,Desktop
C11491,33,Noida,Uttar Pradesh,Male,Regular,27-07-25,Organic,Mobile
C11492,18,Kolkata,West Bengal,Male,Regular,14-10-24,Referral,Mobile
C11493,38,Mysuru,Karnataka,Female,Regular,28-02-23,Referral,Mobile
C11494,31,Chennai,Tamil Nadu,Male,New,31-08-24,Organic,Desktop
C11495,48,Vadodara,Gujarat,Male,New,16-07-24,Paid Search,Mobile
C11496,23,Pune,Maharashtra,Female,Regular,06-05-23,Referral,Desktop
C11497,36,New Delhi,Delhi,Male,Regular,01-05-25,Social Media,Mobile
C11498,41,Vadodara,Gujarat,Male,Loyal,17-06-23,Paid Search,Mobile
C11499,25,Indore,Madhya Pradesh,Female,Regular,27-03-24,Referral,Mobile
C11500,39,Cuttack,Odisha,Male,Loyal,08-01-24,Affiliate,Mobile
C11501,32,Bhopal,Madhya Pradesh,Male,New,07-06-24,Email,Mobile
C11502,32,Gurugram,Haryana,Male,Loyal,17-06-23,Organic,Desktop
C11503,27,Ahmedabad,Gujarat,Female,Loyal,03-09-25,Email,Desktop
C11504,31,Kanpur,Uttar Pradesh,Female,VIP,09-08-24,Referral,Mobile
C11505,46,Nagpur,Maharashtra,Male,Loyal,11-04-24,Paid Search,Mobile
C11506,18,Hyderabad,Telangana,Female,New,21-06-24,Paid Search,Mobile
C11507,41,Nagpur,Maharashtra,Female,Regular,30-09-23,Email,Mobile
C11508,21,Durgapur,West Bengal,Male,New,30-10-25,Paid Search,Mobile
C11509,21,Mysuru,Karnataka,Male,Loyal,28-12-24,Email,Mobile
C11510,29,Mumbai,Maharashtra,Male,Loyal,30-08-25,Organic,Desktop
C11511,44,Mysuru,Karnataka,Male,Regular,23-11-24,Organic,Desktop
C11512,18,Hyderabad,Telangana,Male,New,15-08-23,Social Media,Desktop
C11513,29,Faridabad,Haryana,Female,Regular,16-06-24,Social Media,Mobile
C11514,51,Kolkata,West Bengal,Female,Regular,03-08-25,Social Media,Desktop
C11515,51,Muzaffarpur,Bihar,Female,Loyal,04-03-23,Paid Search,Mobile
C11516,32,Kochi,Kerala,Male,Loyal,13-03-23,Affiliate,Desktop
C11517,47,Kanpur,Uttar Pradesh,Female,Regular,10-05-25,Paid Search,Desktop
C11518,31,Pune,Maharashtra,Male,Regular,22-08-25,Email,Mobile
C11519,30,Warangal,Telangana,Male,Loyal,25-02-24,Email,Mobile
C11520,38,Bengaluru,Karnataka,Male,New,11-01-25,Social Media,Desktop
C11521,27,Siliguri,West Bengal,Male,Regular,24-07-25,Social Media,Desktop
C11522,18,Nagpur,Maharashtra,Male,New,18-10-25,Referral,Mobile
C11523,37,Hubballi,Karnataka,Female,Loyal,27-08-23,Organic,Mobile
C11524,19,Ahmedabad,Gujarat,Male,Loyal,28-02-23,Social Media,Mobile
C11525,38,Udaipur,Rajasthan,Male,Regular,14-02-24,Organic,Mobile
C11526,35,Delhi,Delhi,Male,Regular,21-10-25,Referral,Desktop
C11527,25,Vadodara,Gujarat,Male,New,14-03-23,Organic,Desktop
C11528,32,Gwalior,Madhya Pradesh,Female,New,14-08-25,Email,Mobile
C11529,34,Jabalpur,Madhya Pradesh,Female,New,23-04-23,Organic,Mobile
C11530,21,Patna,Bihar,Female,Regular,18-12-24,Organic,Mobile
C11531,38,Jabalpur,Madhya Pradesh,Male,New,15-02-24,Social Media,Mobile
C11532,29,Hubballi,Karnataka,Male,New,18-10-25,Organic,Desktop
C11533,34,Jabalpur,Madhya Pradesh,Male,Regular,21-07-23,Organic,Desktop
C11534,33,Amritsar,Punjab,Other,New,28-05-25,Affiliate,Mobile
C11535,25,New Delhi,Delhi,Female,New,04-01-25,Organic,Desktop
C11536,37,Chennai,Tamil Nadu,Female,New,14-07-24,Affiliate,Mobile
C11537,43,Hubballi,Karnataka,Male,Regular,17-06-23,Email,Mobile
C11538,52,Delhi,Delhi,Male,Loyal,28-06-23,Email,Mobile
C11539,41,Rourkela,Odisha,Female,Regular,04-10-23,Social Media,Mobile
C11540,23,Ahmedabad,Gujarat,Male,Loyal,04-09-24,Organic,Desktop
C11541,28,Durgapur,West Bengal,Male,Regular,17-05-23,Email,Mobile
C11542,18,Muzaffarpur,Bihar,Female,Regular,25-01-24,Organic,Mobile
C11543,25,Surat,Gujarat,Female,New,17-07-25,Referral,Desktop
C11544,20,Hubballi,Karnataka,Female,VIP,05-03-25,Social Media,Mobile
C11545,31,Mangaluru,Karnataka,Female,New,27-02-24,Social Media,Mobile
C11546,22,Madurai,Tamil Nadu,Female,New,21-01-24,Email,Desktop
C11547,20,Delhi,Delhi,Female,Loyal,21-06-24,Email,Mobile
C11548,34,Kochi,Kerala,Male,Regular,19-01-24,Email,Mobile
C11549,38,Bhopal,Madhya Pradesh,Male,Regular,02-01-24,Referral,Mobile
C11550,31,Bengaluru,Karnataka,Female,Loyal,24-04-24,Paid Search,Mobile
C11551,22,Pune,Maharashtra,Female,New,02-10-23,Email,Desktop
C11552,35,Ahmedabad,Gujarat,Female,Regular,01-05-24,Affiliate,Mobile
C11553,43,Gwalior,Madhya Pradesh,Male,New,10-03-23,Referral,Mobile
C11554,28,Bhagalpur,Bihar,Male,Regular,27-02-24,Affiliate,Mobile
C11555,20,Delhi,Delhi,Male,Regular,04-09-23,Social Media,Mobile
C11556,31,Lucknow,Uttar Pradesh,Male,Regular,28-03-25,Organic,Desktop
C11557,26,Varanasi,Uttar Pradesh,Other,New,01-08-23,Email,Mobile
C11558,26,Jabalpur,Madhya Pradesh,Female,Regular,17-05-24,Social Media,Mobile
C11559,32,Vadodara,Gujarat,Male,Regular,28-09-23,Social Media,Desktop
C11560,39,Kochi,Kerala,Male,Loyal,06-01-25,Organic,Mobile
C11561,45,New Delhi,Delhi,Male,Regular,18-09-23,Paid Search,Mobile
C11562,46,Delhi,Delhi,Female,Regular,23-08-24,Organic,Mobile
C11563,18,Madurai,Tamil Nadu,Male,Regular,05-09-24,Organic,Mobile
C11564,32,Lucknow,Uttar Pradesh,Male,New,03-08-23,Organic,Mobile
C11565,42,Nashik,Maharashtra,Female,Regular,09-05-23,Email,Desktop
C11566,54,Ahmedabad,Gujarat,Male,Regular,30-04-23,Social Media,Mobile
C11567,38,Coimbatore,Tamil Nadu,Male,VIP,12-01-24,Organic,Mobile
C11568,54,Delhi,Delhi,Male,Loyal,04-07-25,Email,Desktop
C11569,18,Kozhikode,Kerala,Male,VIP,21-09-25,Paid Search,Mobile
C11570,32,Siliguri,West Bengal,Female,New,26-07-24,Paid Search,Desktop
C11571,31,Bengaluru,Karnataka,Male,VIP,23-12-25,Referral,Mobile
C11572,30,Nashik,Maharashtra,Female,VIP,16-09-24,Paid Search,Mobile
C11573,29,Bengaluru,Karnataka,Female,Loyal,28-02-24,Email,Mobile
C11574,42,Bhubaneswar,Odisha,Male,New,05-02-23,Email,Desktop
C11575,31,Kochi,Kerala,Male,Regular,23-08-23,Affiliate,Mobile
C11576,51,Vadodara,Gujarat,Female,VIP,27-08-25,Organic,Mobile
C11577,30,Mysuru,Karnataka,Female,Regular,03-07-23,Paid Search,Desktop
C11578,52,Varanasi,Uttar Pradesh,Male,Loyal,22-12-24,Paid Search,Mobile
C11579,46,Mysuru,Karnataka,Male,Regular,14-03-23,Referral,Mobile
C11580,34,Durgapur,West Bengal,Female,Loyal,03-12-23,Social Media,Mobile
C11581,29,Rourkela,Odisha,Male,Regular,03-06-24,Social Media,Mobile
C11582,18,Mysuru,Karnataka,Female,VIP,29-08-23,Referral,Mobile
C11583,27,Delhi,Delhi,Male,New,23-06-23,Affiliate,Mobile
C11584,33,Pune,Maharashtra,Male,Regular,21-08-24,Paid Search,Tablet
C11585,31,Warangal,Telangana,Female,Loyal,24-06-24,Referral,Mobile
C11586,30,Coimbatore,Tamil Nadu,Male,Loyal,24-04-23,Email,Mobile
C11587,28,Delhi,Delhi,Male,Regular,28-08-24,Email,Mobile
C11588,44,Bhagalpur,Bihar,Female,New,18-08-25,Paid Search,Mobile
C11589,27,Bhopal,Madhya Pradesh,Female,New,12-10-23,Social Media,Mobile
C11590,34,Rajkot,Gujarat,Female,Loyal,07-09-23,Organic,Mobile
C11591,34,Warangal,Telangana,Male,Regular,20-05-23,Email,Mobile
C11592,32,Nashik,Maharashtra,Male,Loyal,11-10-25,Paid Search,Mobile
C11593,33,Warangal,Telangana,Male,Loyal,08-04-24,Organic,Mobile
C11594,32,Nagpur,Maharashtra,Male,Regular,02-10-23,Organic,Desktop
C11595,44,Pune,Maharashtra,Female,Regular,23-12-25,Social Media,Mobile
C11596,21,Nagpur,Maharashtra,Male,Regular,04-02-25,Organic,Mobile
C11597,43,Mumbai,Maharashtra,Male,Loyal,13-06-24,Social Media,Mobile
C11598,25,Pune,Maharashtra,Female,Regular,28-07-24,Referral,Mobile
C11599,27,Nagpur,Maharashtra,Male,Loyal,10-01-25,Paid Search,Mobile
C11600,27,Jabalpur,Madhya Pradesh,Male,VIP,29-12-23,Paid Search,Desktop
C11601,39,Delhi,Delhi,Female,New,28-06-23,Paid Search,Mobile
C11602,29,Jalandhar,Punjab,Male,Regular,19-01-25,Paid Search,Mobile
C11603,40,Mumbai,Maharashtra,Male,New,26-12-23,Paid Search,Mobile
C11604,32,Pune,Maharashtra,Male,New,02-12-25,Organic,Desktop
C11605,31,Mysuru,Karnataka,Male,VIP,22-06-24,Paid Search,Mobile
C11606,24,Patna,Bihar,Male,New,07-03-24,Affiliate,Mobile
C11607,31,Bhubaneswar,Odisha,Male,Loyal,22-12-25,Affiliate,Desktop
C11608,41,Lucknow,Uttar Pradesh,Female,New,11-09-24,Email,Mobile
C11609,21,Coimbatore,Tamil Nadu,Female,Regular,07-04-23,Organic,Tablet
C11610,34,Pune,Maharashtra,Male,New,10-10-23,Social Media,Mobile
C11611,33,Ludhiana,Punjab,Female,Regular,02-02-24,Social Media,Mobile
C11612,34,Mumbai,Maharashtra,Male,Loyal,12-08-23,Social Media,Mobile
C11613,32,Salem,Tamil Nadu,Female,Regular,03-05-24,Social Media,Mobile
C11614,34,Pune,Maharashtra,Female,Regular,20-04-24,Organic,Mobile
C11615,28,Nashik,Maharashtra,Female,VIP,19-06-24,Paid Search,Desktop
C11616,30,Ludhiana,Punjab,Female,New,24-03-23,Email,Mobile
C11617,43,Mangaluru,Karnataka,Female,Regular,16-03-24,Paid Search,Mobile
C11618,33,Nagpur,Maharashtra,Female,Regular,12-09-25,Organic,Desktop
C11619,44,Surat,Gujarat,Female,Loyal,18-10-23,Paid Search,Mobile
C11620,36,Bhagalpur,Bihar,Male,Loyal,07-01-23,Affiliate,Mobile
C11621,37,Chennai,Tamil Nadu,Male,Regular,17-06-24,Affiliate,Mobile
C11622,28,Varanasi,Uttar Pradesh,Female,Regular,31-08-25,Paid Search,Mobile
C11623,20,Hubballi,Karnataka,Female,Regular,27-04-25,Paid Search,Mobile
C11624,42,Mysuru,Karnataka,Female,New,23-03-24,Social Media,Mobile
C11625,34,Rajkot,Gujarat,Female,Regular,21-03-23,Organic,Mobile
C11626,31,Rajkot,Gujarat,Female,New,05-03-24,Paid Search,Desktop
C11627,25,Noida,Uttar Pradesh,Female,Loyal,21-02-24,Social Media,Mobile
C11628,31,Warangal,Telangana,Female,Regular,07-05-24,Paid Search,Mobile
C11629,25,Bengaluru,Karnataka,Female,Loyal,02-07-23,Email,Mobile
C11630,32,Bhubaneswar,Odisha,Male,New,13-05-25,Organic,Desktop
C11631,18,Ahmedabad,Gujarat,Male,Loyal,10-01-24,Social Media,Mobile
C11632,23,Lucknow,Uttar Pradesh,Female,Loyal,22-02-23,Social Media,Mobile
C11633,21,Indore,Madhya Pradesh,Female,New,02-12-24,Email,Mobile
C11634,18,Varanasi,Uttar Pradesh,Male,VIP,12-09-25,Organic,Desktop
C11635,22,Durgapur,West Bengal,Female,New,20-03-23,Referral,Desktop
C11636,41,Muzaffarpur,Bihar,Female,Regular,13-07-25,Organic,Desktop
C11637,52,Varanasi,Uttar Pradesh,Female,Loyal,23-02-24,Organic,Mobile
C11638,23,Madurai,Tamil Nadu,Male,Regular,21-07-23,Social Media,Desktop
C11639,23,Muzaffarpur,Bihar,Female,New,04-05-23,Email,Mobile
C11640,44,Lucknow,Uttar Pradesh,Female,Regular,15-08-25,Email,Desktop
C11641,37,Vadodara,Gujarat,Female,Regular,25-09-23,Paid Search,Desktop
C11642,26,Pune,Maharashtra,Female,Regular,25-08-25,Organic,Mobile
C11643,32,Noida,Uttar Pradesh,Female,New,19-08-23,Referral,Desktop
C11644,27,Rajkot,Gujarat,Female,Loyal,01-08-25,Email,Mobile
C11645,42,Thiruvananthapuram,Kerala,Male,New,15-12-24,Paid Search,Mobile
C11646,24,Udaipur,Rajasthan,Female,Loyal,02-11-24,Email,Desktop
C11647,29,Mangaluru,Karnataka,Female,New,04-11-23,Email,Mobile
C11648,39,Panipat,Haryana,Other,Regular,16-04-24,Social Media,Desktop
C11649,53,Delhi,Delhi,Female,Regular,26-03-25,Referral,Mobile
C11650,18,Varanasi,Uttar Pradesh,Female,New,23-06-24,Referral,Mobile
C11651,40,Rajkot,Gujarat,Female,Loyal,05-10-24,Social Media,Mobile
C11652,37,Bhubaneswar,Odisha,Female,Regular,30-06-25,Paid Search,Desktop
C11653,25,Nagpur,Maharashtra,Male,Regular,07-03-25,Social Media,Mobile
C11654,30,Durgapur,West Bengal,Female,New,17-12-23,Email,Mobile
C11655,35,Varanasi,Uttar Pradesh,Male,Loyal,14-10-23,Organic,Mobile
C11656,34,Rourkela,Odisha,Male,Loyal,10-07-23,Organic,Mobile
C11657,31,Mangaluru,Karnataka,Male,Loyal,08-05-24,Organic,Mobile
C11658,21,Amritsar,Punjab,Female,Regular,11-11-23,Organic,Mobile
C11659,38,Siliguri,West Bengal,Male,Regular,04-01-25,Paid Search,Desktop
